,sb,sd,delta,elong_rate,tau
4930,1.9067671,3.676216,1.7694488,0.695980149782619,62.5
4931,1.972029,4.1137033,2.141674,0.6724541248419351,67.5
4932,2.0949771,4.3852677,2.2902906,0.6034682497697084,75.0
4933,3.1120315,5.3252087,2.2131774,0.602370108567276,52.5
4934,2.2009237,4.077478,1.8765544,0.7504992293130505,45.0
4935,1.8419111,3.922787,2.0808756,0.7807447168101442,60.0
4936,1.885,3.557258,1.672258,0.9004905570771301,45.0
4937,2.0149999,4.485286,2.4702866,0.8555776441521322,57.5
4938,1.946756,3.8295724,1.8828163,0.7900805664493296,55.0
4939,2.1119933,4.551587,2.4395938,0.8047068687107231,60.0
4940,2.2480023,4.4249463,2.1769443,0.8994516559113219,50.0
4941,2.3252547,4.4849997,2.159745,0.7961266827273684,52.5
4942,1.8199999,3.929047,2.1090472,0.6066906936707038,77.5
4943,1.885,3.4615126,1.5765126,0.7003751439633582,60.0
4944,1.7549999,3.595135,1.8401351,0.7518062931558357,60.0
4945,1.7549999,4.041926,2.286926,0.49889621344342083,95.0
4946,2.145,3.965,1.8199999,0.6839831991427227,55.0
4947,2.0149999,4.4471025,2.4321024,0.5514870924108167,87.5
4948,2.145,4.048556,1.9035559,0.8175203069444803,45.0
4949,1.885,3.719226,1.8342259,0.7968795621280653,55.0
4950,2.08,4.337187,2.257187,0.5814479989390202,77.5
4951,1.846101,3.9722238,2.1261225,0.5447437700288386,80.0
4952,1.9237173,3.7809167,1.8571993,0.8493909340400198,52.5
4953,2.001365,3.9970596,1.9956946,0.7357307932927057,62.5
4954,1.885,4.003532,2.1185322,0.7667465777274892,65.0
4955,1.695424,3.4220483,1.7266244,0.804665416866154,52.5
4956,1.8199999,3.8706334,2.0506334,0.7007604251354193,72.5
4957,1.625,3.8795779,2.2545779,0.5736404739508103,87.5
4958,1.6899999,3.8295724,2.1395724,0.6397737409093707,72.5
4959,1.7549999,4.0477667,2.2927668,0.6562552287660786,72.5
4960,2.21,3.948716,1.738716,0.7914226047763901,45.0
4961,2.0730712,4.0106277,1.9375564,0.7742323377319508,55.0
4962,1.7549999,3.5002859,1.745286,0.8211629207869205,50.0
4963,2.34,3.9649994,1.6249994,0.6694716936582097,52.5
4964,2.08,4.5055037,2.4255037,0.7530571531638127,65.0
4965,2.222908,4.6255493,2.4026413,0.7551597316448497,62.5
4967,2.5349998,4.5562572,2.0212574,0.7015946750113137,57.5
4968,2.405,4.095,1.6899999,0.6850268012598946,50.0
4969,2.2749999,4.5152817,2.2402818,0.5164249542562713,82.5
4970,2.0900126,3.3356743,1.2456617,0.7038303094751684,40.0
4971,1.7705296,3.5328205,1.7622908,0.6582762638336304,72.5
4972,2.08,4.8317,2.7517,0.8065914961007927,62.5
4973,2.5348067,4.520333,1.9855262,0.7751837178280461,47.5
4974,1.9499999,4.5046577,2.5546577,0.8100955317570611,62.5
4975,2.030264,4.336562,2.3062983,0.7682902734175978,60.0
4976,1.9841384,3.9351103,1.950972,0.9355390684523439,45.0
4977,2.1761403,4.060528,1.8843875,0.7313899151690602,52.5
4978,3.014781,4.666664,1.6518832,0.6356383072702502,47.5
4979,2.08,4.514299,2.4342988,0.7040430626502402,62.5
4980,1.9881041,4.2550073,2.2669032,0.8429769018421998,57.5
4981,2.0149999,4.5486484,2.5336485,0.726179014873036,70.0
4982,1.9499999,3.6309364,1.6809365,0.8366903003893371,45.0
4983,2.241432,4.16,1.9185679,0.9562040469225688,40.0
4985,2.8839312,5.0049996,2.1210687,0.732425609387848,47.5
4986,2.6305158,4.2904415,1.6599259,0.7420535003437722,40.0
4987,2.184872,4.2969646,2.1120925,0.6623483874422287,67.5
4988,2.975161,4.660463,1.6853019,0.8417534964425218,35.0
4989,2.08,4.008159,1.9281592,0.8346082687377924,47.5
4991,2.08,3.8113608,1.7313609,0.6086689308362132,65.0
4992,2.4699998,4.564799,2.0947988,0.8076158953788583,50.0
4993,1.8199999,3.7928364,1.9728366,0.6122444143436218,72.5
4994,2.4699998,4.2560735,1.7860737,0.8678649986491469,40.0
4995,2.5625002,4.050016,1.4875159,0.8954223381293992,32.5
4996,2.3833535,3.9598248,1.5764713,0.8677201611655094,37.5
4997,2.0502741,3.7472987,1.6970247,0.7543206648393128,52.5
4998,2.1478727,4.2633796,2.1155066,0.8162777920620159,55.0
4999,2.2749999,4.2371936,1.9621938,0.6720544823356299,60.0
5000,2.21,4.29,2.08,0.6277996552296172,65.0
5001,2.145,4.5041995,2.3591995,0.5465871153759356,85.0
5002,2.2749999,4.2962804,2.0212805,0.7878417395111291,50.0
5003,2.0149999,3.8511443,1.8361443,0.8038905380363741,50.0
5004,2.609424,4.42,1.8105756,0.5939948530536392,57.5
5006,2.08,3.77,1.6899999,0.7613461630684978,52.5
5007,1.7978833,3.987052,2.1891687,0.5709077680812158,82.5
5008,1.885,4.1975994,2.3125994,0.7879190826416014,60.0
5009,1.8245648,4.059263,2.2346983,0.6976673041658451,72.5
5010,2.0396078,3.9998858,1.9602779,0.6303474754640906,67.5
5011,1.9046489,3.7916834,1.8870347,0.7703437390534763,57.5
5012,2.178564,3.77,1.5914357,0.8145156467662129,42.5
5013,2.34,4.81,2.4699998,0.7220502301450167,67.5
5014,1.9097111,3.75129,1.841579,0.8490842323798624,52.5
5015,1.9499999,4.29,2.34,0.7951207439716017,65.0
5016,2.4106152,4.225,1.8143847,0.7775584241554091,45.0
5017,2.21,4.0876126,1.8776128,0.512858387989363,72.5
5018,2.8447235,4.586893,1.7421697,0.8060683659144826,37.5
5019,2.34,3.554433,1.2144333,0.9743903940374194,27.5
5020,2.3944905,4.0299997,1.6355093,0.8717127799987767,37.5
5021,1.43,3.998896,2.5688958,0.937227920110047,57.5
5022,2.9731395,4.690395,1.7172557,0.6556887626647951,42.5
5023,2.405,4.1805487,1.7755489,0.6191153302400006,60.0
5024,1.7549999,3.973231,2.218231,0.766912275397257,60.0
5025,1.5997819,4.5701876,2.9704056,0.8384987827622404,67.5
5026,2.240152,4.191096,1.9509442,0.805243517940205,50.0
5028,2.5349998,4.16,1.625,0.8054493595572078,40.0
5029,2.564624,4.8258624,2.2612383,0.46166531836938285,97.5
5030,2.6128104,4.281059,1.6682483,0.6926832110520115,45.0
5031,2.21,4.0236225,1.8136225,0.5053947429938862,70.0
5032,1.9066825,4.5302267,2.6235442,0.8344678776080796,62.5
5033,2.2749999,4.4363585,2.1613586,0.7032241806617138,62.5
5034,2.359802,4.512757,2.1529548,0.6632390477107134,65.0
5035,2.347836,3.814841,1.467005,0.7953956828397842,40.0
5036,2.08,4.1722183,2.0922182,0.7392335402447247,60.0
5037,2.6950684,4.66531,1.9702415,0.6697889030753793,52.5
5038,2.21,3.6023052,1.3923053,0.4912278925477282,57.5
5039,1.9049141,4.308809,2.4038944,0.6965230387419906,72.5
5040,2.1790552,4.1522903,1.9732351,0.6704851017827579,60.0
5041,2.5234408,4.860863,2.3374226,0.4473499246545736,90.0
5042,2.1773846,4.219422,2.0420372,0.7150464572077204,60.0
5043,2.0149999,4.2878375,2.2728376,0.7088384558429638,67.5
5044,2.223958,4.103279,1.879321,0.7544070528699207,52.5
5045,2.0039408,3.9594986,1.955558,0.8776180391187797,52.5
5046,2.21,4.233271,2.0232713,0.8825545818774726,52.5
5047,2.1251986,3.9647257,1.8395269,0.8061731940821599,47.5
5048,1.7549999,4.242756,2.487756,0.8502391506089536,57.5
5049,2.2347538,3.6168249,1.3820711,0.863085736285201,35.0
5050,2.145,4.4688077,2.323808,0.6164066077074293,75.0
5051,2.0089555,3.7479749,1.7390195,0.8060065635164879,50.0
5052,1.8889668,4.0095024,2.1205356,0.7240243373773031,65.0
5053,1.9499999,4.492905,2.5429053,0.7495201756404004,62.5
5054,2.145,4.471245,2.3262448,0.6675068840613746,62.5
5055,2.469249,4.2307515,1.7615023,0.8573863590464857,40.0
5056,1.7549999,4.034064,2.279064,0.6451222704302881,77.5
5057,1.9629755,4.4969373,2.533962,0.5832048379316291,90.0
5058,2.21,4.2350492,2.0250494,0.6232951621869541,67.5
5059,2.910475,4.9658275,2.0553524,0.5759539255888577,60.0
5060,1.9376271,3.6668456,1.7292184,0.8908695120560456,47.5
5061,2.5349998,4.0787377,1.5437378,0.7828711173113654,40.0
5062,1.8199999,4.023898,2.2038982,0.7540776727138424,65.0
5063,2.2749999,4.4408307,2.1658306,0.5381170235243915,72.5
5064,2.34,3.965,1.625,0.694788303906701,45.0
5065,2.08,3.777888,1.6978881,0.8067601254111844,47.5
5066,1.8199999,4.1834526,2.3634524,0.6109591668393424,87.5
5067,2.7910497,4.1987786,1.4077288,0.5727166332327538,45.0
5068,1.9886177,4.358202,2.3695846,0.8207494204977284,60.0
5069,1.8199999,4.0060925,2.1860929,0.7450840803293087,62.5
5070,2.0149999,3.9733415,1.9583416,0.7291846748020343,60.0
5071,1.885,3.965,2.08,0.6801041229303937,67.5
5072,1.9376271,4.678101,2.740474,0.7020658100804973,77.5
5073,2.3485365,4.9166226,2.5680861,0.7392988860301484,65.0
5074,2.08,4.0772476,1.9972476,0.6245853130634018,65.0
5075,1.885,3.7600865,1.8750867,0.8332508287931754,50.0
5076,2.08,3.7462373,1.6662374,0.7428755623953657,52.5
5077,1.7549999,3.77,2.0149999,0.6871219921461388,67.5
5078,1.885,3.552347,1.667347,0.8538519794779619,50.0
5079,1.9184521,4.0299997,2.1115477,0.5408278184778545,87.5
5080,1.9349418,3.7747638,1.839822,0.855988974320265,50.0
5081,2.0149999,3.6399999,1.625,0.6765113913494603,57.5
5082,2.5349998,4.380981,1.8459812,0.7570412384836314,47.5
5084,2.34,4.3664064,2.0264063,0.7190577993279849,57.5
5085,2.2813227,5.236017,2.9546945,0.5150872168753312,97.5
5086,2.725968,5.3541822,2.6282146,0.6915002519656446,65.0
5087,2.6,4.6816792,2.0816796,0.7959773946472741,45.0
5088,2.2749999,3.9791236,1.7041237,0.5890017573541312,57.5
5089,1.885,4.29905,2.4140499,0.591557865711092,85.0
5090,2.225321,4.5183554,2.2930343,0.7213194333589997,62.5
5091,2.21,4.67463,2.4646301,0.6477010755116132,70.0
5092,2.23298,4.29,2.05702,0.5824986521402999,65.0
5093,2.3532517,4.8314705,2.4782186,0.734895330575796,62.5
5094,2.0196416,4.2567396,2.237098,0.42626085551644116,97.5
5095,2.355902,4.4008017,2.0448997,0.8108225671868553,47.5
5096,2.145,4.872648,2.7276478,0.8271471092028493,65.0
5097,2.6,4.738037,2.1380374,0.8479019666972908,47.5
5098,2.145,4.0106816,1.8656815,0.830072077414151,50.0
5099,2.3833535,4.781189,2.3978355,0.6234197581644014,67.5
5100,2.052355,4.468673,2.4163187,0.4787393985893968,95.0
5101,3.0549998,4.636303,1.5813032,0.7024210657392207,37.5
5103,2.7949998,4.5663023,1.7713025,0.6481218036852381,47.5
5104,2.3072896,4.240773,1.9334836,0.6932411459217922,60.0
5105,2.3256881,4.8306007,2.5049129,0.6457511012385831,70.0
5106,2.34,4.3680935,2.0280933,0.48883934636269694,77.5
5107,3.0339165,4.659479,1.6255625,0.6310910477357782,42.5
5108,1.8199999,3.8055594,1.9855595,0.5985018474506725,75.0
5109,2.3052614,5.1864734,2.881212,0.6614247840170976,80.0
5110,2.5349998,4.9784336,2.4434335,0.587916618738419,67.5
5112,2.6,4.1055336,1.5055336,0.5706197511402653,55.0
5113,2.5333233,4.29,1.7566766,0.6374911673983251,50.0
5114,2.73,4.2527447,1.5227447,0.6015275252492791,47.5
5115,2.1274219,4.6669416,2.5395195,0.7106248733445354,70.0
5116,1.8749363,3.5749998,1.7000636,0.6125113208477319,65.0
5117,2.2036612,4.148801,1.9451398,0.8113492162604069,47.5
5118,1.7549999,4.3191533,2.5641534,0.8172814618190479,72.5
5119,2.2484686,4.907155,2.6586864,0.5428877915194602,90.0
5120,2.2749999,3.8699956,1.5949956,0.8897141320364821,37.5
5121,1.7549999,3.358026,1.6030262,0.8151065561476558,55.0
5122,1.625,3.7207198,2.0957198,0.606703942854774,85.0
5123,2.2749999,3.8999999,1.625,0.7242621342938625,50.0
5124,1.8199999,3.746942,1.9269421,0.7689068412780781,60.0
5125,1.9499999,4.1879225,2.2379227,0.721076657920531,67.5
5126,2.001365,4.5650496,2.563685,0.6912988053810862,75.0
5127,2.2989516,4.166901,1.8679492,0.8482449652609793,45.0
5128,1.9503747,3.875463,1.9250883,0.8294136815256885,52.5
5130,2.3710437,4.4404526,2.069409,0.6032481645878133,57.5
5131,1.365,3.7086384,2.3436384,0.8159625377561073,70.0
5132,2.0682874,4.095627,2.0273395,0.7448461781377371,57.5
5133,2.0149999,4.041242,2.026242,0.7111666341928311,65.0
5134,1.56,4.5857396,3.0257397,0.7306967616536584,85.0
5135,3.2856128,5.335758,2.0501456,0.5282871909763501,60.0
5136,2.21,4.289999,2.079999,0.8448491749010595,50.0
5137,2.0149999,4.095,2.08,0.7161629278763485,60.0
5138,2.2818995,4.5499997,2.2681003,0.7796510168222283,62.5
5139,2.34,4.492388,2.152388,0.8340046572994878,52.5
5140,2.2926166,4.81,2.517383,0.6737064211239374,70.0
5141,2.405,4.3642535,1.9592537,0.725864935279788,50.0
5142,2.0955637,4.050016,1.9544525,0.68319229712853,62.5
5143,1.885,4.1181517,2.2331517,0.6490539212532225,72.5
5144,2.693192,4.225,1.5318079,0.7785961627960211,42.5
5145,2.2749999,4.384268,2.1092682,0.7755530444058506,52.5
5146,2.6481705,4.8571467,2.208976,0.7975561242354535,47.5
5147,2.0998049,3.969884,1.8700789,0.6829951591642476,57.5
5148,1.8199999,4.4924617,2.672462,0.7877460870987335,67.5
5149,2.381976,3.913525,1.5315493,0.8274531349678137,45.0
5150,2.2012591,3.9622836,1.7610242,0.8281877417313421,45.0
5151,2.145,3.8353138,1.6903138,0.6491524990339933,50.0
5152,2.24266,4.802016,2.5593555,0.6365435959897665,75.0
5153,2.2749999,4.0081024,1.7331026,0.7311708202609778,52.5
5154,2.711548,4.436291,1.7247429,0.7400323306812945,40.0
5155,2.145,4.230237,2.0852373,0.765574504264258,55.0
5156,2.0022683,4.0289783,2.02671,0.7794942629667123,57.5
5157,2.3226924,3.9487164,1.626024,0.7664259387981788,45.0
5158,2.1400862,3.6585708,1.5184846,0.5960055415338203,57.5
5159,1.7549999,4.074677,2.3196774,0.7596136474609376,65.0
5160,2.6,4.626429,2.0264292,0.6740261152193148,52.5
5161,2.34,4.2387686,1.8987689,0.784220253793817,47.5
5162,2.08,4.1781,2.0981002,0.8236123854531057,55.0
5163,2.0149999,4.355,2.34,0.6710358793512347,70.0
5164,2.0373385,4.095,2.0576613,0.8211799537576838,55.0
5165,2.015503,4.9466424,2.9311395,0.5592920879485691,100.0
5166,2.5349998,4.485298,1.9502984,0.6915680278431287,52.5
5167,2.08,4.241821,2.1618207,0.6710122837164474,65.0
5168,2.2749999,4.2962804,2.0212805,0.8596087405556102,47.5
5169,2.73,4.4888163,1.7588165,0.5233430504327732,57.5
5170,2.2749999,4.63724,2.36224,0.7678372341653575,60.0
5171,2.2413073,3.7899437,1.5486364,0.7918124302252889,45.0
5172,2.08,3.98991,1.90991,0.760765265233768,55.0
5173,1.9395939,4.095,2.155406,0.8100556051037792,55.0
5174,2.0149999,4.0075645,1.9925647,0.8387040436786135,60.0
5175,2.2813227,4.447654,2.166331,0.7737866126501506,57.5
5176,2.0149999,3.6198368,1.604837,0.7403298413843132,50.0
5177,1.7549999,3.6834202,1.9284202,0.8154759257772681,60.0
5178,2.1478727,5.1372128,2.9893398,0.7380236733723148,72.5
5179,2.34,4.2744617,1.9344621,0.748382442158866,50.0
5180,2.0936346,4.499299,2.4056644,0.46639713990060916,97.5
5181,1.8844396,3.543332,1.6588925,0.8069324249611768,50.0
5182,2.3002272,4.110899,1.8106716,0.6718419805749676,52.5
5183,2.1781712,4.110428,1.9322567,0.7958212220823614,52.5
5184,2.5596511,4.8255124,2.2658613,0.7753949004334282,52.5
5185,2.4189057,3.8546371,1.4357314,0.9365384762103699,32.5
5186,1.8713782,3.445,1.5736217,0.7402717714185839,52.5
5187,2.1025004,4.0576043,1.9551039,0.9236226633975431,47.5
5188,1.9716231,3.3650146,1.3933914,0.9039056721855613,42.5
5189,1.9067671,3.4602423,1.553475,0.8573055621640161,45.0
5190,2.2749999,4.6492786,2.3742788,0.42065140419160824,97.5
5191,2.2749999,4.614999,2.339999,0.6697414046067451,65.0
5192,1.9499999,4.000474,2.0504742,0.7134730429517423,57.5
5193,2.08,3.8349993,1.7549994,0.8690291053370427,47.5
5194,1.6899999,3.7413092,2.0513093,0.7418414717454171,62.5
5195,1.625,3.4104824,1.7854825,0.7894397691579946,62.5
5196,1.56,3.3957374,1.8357375,0.820072967695153,60.0
5197,2.5349998,4.192101,1.6571013,0.699439376500367,45.0
5198,2.2749999,4.541613,2.266613,0.6064520336332773,70.0
5199,1.9499999,4.353619,2.4036193,0.8091445082261157,57.5
5200,2.3348665,4.8416367,2.50677,0.757148789625901,62.5
5201,2.405,4.3943324,1.9893326,0.8732482331456075,45.0
5202,1.885,4.1724834,2.2874835,0.9240787684883779,55.0
5203,1.7549999,4.0711584,2.3161583,0.6368328532864955,77.5
5204,2.0131333,4.2521877,2.2390544,0.5731734043409841,85.0
5205,2.134105,4.1991596,2.0650544,0.7800602107853072,55.0
5206,1.6418524,3.8228397,2.1809871,0.5929743233314365,80.0
5207,2.1432729,4.040987,1.8977141,0.6998254892100441,60.0
5208,1.9499999,4.097002,2.1470022,0.49451116342123935,92.5
5209,2.2749999,3.746975,1.4719751,0.7615207419675925,40.0
5210,2.34,4.6857533,2.3457534,0.7673465679218237,55.0
5211,1.7889863,4.294206,2.50522,0.7164245314198764,72.5
5212,2.1085632,4.0423675,1.9338045,0.7247099021812546,52.5
5213,1.6899999,4.2387447,2.5487447,0.669927865878577,80.0
5214,2.145,3.841649,1.6966491,0.7039147800072688,50.0
5215,2.0149999,4.3586783,2.3436785,0.8393997685644056,55.0
5216,1.9499999,3.939494,1.989494,0.7781505942815838,57.5
5217,1.943004,3.8537586,1.9107547,0.622256609410879,70.0
5218,2.5349998,4.225,1.6899999,0.7248474850374106,42.5
5219,2.0149999,4.206994,2.191994,0.772273869721788,60.0
5220,1.8199999,3.77,1.9499999,0.8301313498274605,55.0
5222,2.1753762,3.479104,1.303728,0.7740095451520316,45.0
5223,2.2749999,4.355,2.08,0.8081801575499683,52.5
5224,2.325674,3.7092454,1.3835713,0.8415611130850664,37.5
5227,3.0027206,4.6364946,1.633774,0.7447171211242666,37.5
5228,2.34,3.9749553,1.6349553,0.7021473906093971,50.0
5229,2.0149999,3.988657,1.9736571,0.5884427950034812,75.0
5230,2.0149999,4.237444,2.2224438,0.6823427843086872,67.5
5231,2.08,3.705,1.625,0.7152551349840666,50.0
5232,1.9891238,3.965,1.9758761,0.6039289004696996,72.5
5233,2.08,4.881913,2.8019135,0.5381066096612968,95.0
5234,3.1199994,4.684698,1.5646987,0.6328972031088405,40.0
5235,2.4951649,4.100402,1.6052371,0.4942747786804883,67.5
5236,1.8505585,3.5348346,1.684276,0.7889578267147659,50.0
5237,1.9499999,3.539331,1.589331,0.7369042332011061,50.0
5238,2.228381,4.354999,2.126618,0.6409950330983037,60.0
5239,1.9499999,3.5749998,1.625,0.6199163246154777,62.5
5240,2.145,3.7900887,1.6450888,0.8275603687061983,42.5
5241,1.9764944,3.8109572,1.8344626,0.6726026709699787,67.5
5242,2.097696,3.7560527,1.6583567,0.7523776520463737,50.0
5243,2.0149999,3.402281,1.3872812,0.840086779874914,40.0
5244,1.625,3.9446862,2.3196862,0.7705122350336424,67.5
5245,1.7727313,4.1139345,2.341203,0.5957698396547223,85.0
5246,2.2180734,3.8349998,1.6169266,0.5594679142878609,62.5
5247,2.08,4.548969,2.4689689,0.7080210746802718,70.0
5248,2.3509054,4.0843105,1.733405,0.8257424691144162,42.5
5249,2.1304789,3.8080235,1.6775446,0.7833024175543515,47.5
5250,1.6730146,3.4290905,1.756076,0.7191946156819669,65.0
5251,1.8419497,3.9728377,2.130888,0.7025905299069259,72.5
5252,2.0961318,4.110835,2.014703,0.7407693124854039,60.0
5253,2.066049,4.0741076,2.0080588,0.5672074256859398,72.5
5254,2.3141792,4.1036525,1.7894732,0.5994210952367529,65.0
5255,2.5944884,4.4863663,1.8918778,0.7070820176756218,52.5
5256,2.0396075,4.0785804,2.038973,0.6438683931071978,70.0
5257,1.9631222,4.3254085,2.362286,0.7962811264624966,62.5
5258,1.8199999,3.5939286,1.7739286,0.7598068129498013,60.0
5259,3.233376,4.977326,1.74395,0.9668980711823536,30.0
5260,2.8958879,5.398319,2.502431,0.72945723100142,52.5
5261,2.216028,4.16,1.9439719,0.7431732797003407,52.5
5262,2.0149999,4.434607,2.419607,0.7925646136357236,62.5
5263,2.34,5.0049987,2.664999,0.787601820074993,60.0
5264,2.6,4.42,1.8199999,0.7150320741467014,50.0
5265,2.4769459,4.9399996,2.463054,0.7825086777793149,55.0
5266,2.3643048,3.998471,1.6341664,0.6963908016233514,50.0
5267,2.1149514,4.745,2.6300483,0.9243316855018631,55.0
5268,2.2421174,4.202887,1.9607699,0.9567944526672361,40.0
5269,2.3580341,4.5499988,2.1919646,0.823164308225953,52.5
5270,2.145,4.506245,2.3612452,0.7484069028108002,60.0
5271,2.2749999,3.8697438,1.594744,0.8325641996720249,42.5
5272,2.2889044,4.247196,1.9582918,0.8880146829705462,47.5
5273,2.1832693,4.3763113,2.1930418,0.8631208634914302,50.0
5274,2.311332,4.516107,2.2047753,0.873928199137066,50.0
5275,2.240152,4.295738,2.0555863,0.8313494732505442,47.5
5276,2.405,4.6306286,2.2256286,0.6516544159598968,60.0
5277,2.6,5.217573,2.6175735,0.797900870779286,60.0
5278,2.094704,4.7124157,2.6177115,0.6574224387483647,72.5
5279,2.5349998,4.5499997,2.0149999,0.6911623166955049,57.5
5280,2.4699998,4.29,1.8199999,0.7968077113384797,45.0
5281,2.145,4.375984,2.2309844,0.709378830836369,62.5
5282,2.405,4.712138,2.3071384,0.7396094587574827,60.0
5283,2.4405677,4.438011,1.9974437,0.7081658413422315,55.0
5284,2.783521,4.462562,1.6790408,0.9150741817234223,30.0
5285,2.3155289,4.7279186,2.4123898,0.6801141279171685,65.0
5286,2.261086,4.263402,2.0023162,0.8479075830418257,45.0
5287,2.21,3.705,1.4949999,0.7974606401780074,42.5
5288,2.000452,4.3723035,2.3718517,0.7971662120330019,65.0
5289,3.2894008,5.4335833,2.1441824,0.806301035600548,40.0
5290,2.145,4.1028256,1.9578257,0.7366149504288383,60.0
5291,2.1773846,4.444638,2.2672532,0.8704203593266465,52.5
5292,2.145,3.754517,1.6095171,0.7789023549933183,47.5
5293,1.8704436,4.251163,2.3807197,0.845196281930674,60.0
5294,2.2252712,4.193985,1.9687139,0.6831516315626058,60.0
5295,2.6,4.095,1.4949999,0.7506280149732327,37.5
5296,2.145,3.8431134,1.6981136,0.6989766070717253,50.0
5297,1.885,4.55995,2.67495,0.7855302510244071,67.5
5298,2.405,5.0912843,2.6862843,0.5510300230488148,85.0
5299,2.405,4.165846,1.7608458,0.7621942407944613,45.0
5300,2.5218806,4.5145106,1.9926299,0.6775462881311203,52.5
5301,2.34,4.0299993,1.6899995,0.8865787421955771,42.5
5302,1.885,4.1488004,2.2638004,0.8619644651299885,57.5
5303,1.8199999,3.965,2.145,0.7722400350156038,60.0
5304,2.1020362,4.466804,2.3647678,0.787599264291616,62.5
5305,2.145,4.719048,2.5740478,0.6590812683105461,72.5
5306,2.665,4.615,1.9499999,0.7993570215561799,42.5
5307,2.192934,4.184335,1.9914011,0.7637647083827431,52.5
5308,2.21,4.3645964,2.1545963,0.6948632504389834,62.5
5309,1.9499999,4.1001215,2.1501215,0.4599048717601883,90.0
